Timestamp	Sensor	Voltage	Amperage	Wattage	MaxVolts	MinVolts	MaxAmps	MinAmps
2012/06/01 04:29:56	1	122.388888889	1.39283154122	170.462348998	124.833333333	119.055555556	1.74551971326	1.12544802867
2012/06/01 04:31:58	1	122.486111111	1.3982078853	171.250879464	125.277777778	119.666666667	1.68817204301	1.13620071685
2012/06/01 04:34:00	1	122.332407407	1.40627240143	172.006730386	124.944444444	118.666666667	1.71684587814	1.12186379928
2012/06/01 04:36:03	1	122.241666667	1.39056152927	169.969338245	124.944444444	119.277777778	1.71326164875	1.14336917563
2012/06/01 04:38:05	1	121.962037037	1.41523297491	172.583741537	126.166666667	118.111111111	1.73835125448	1.12544802867
2012/06/01 04:40:07	1	122.587037037	1.39665471924	171.199339573	125.555555556	120.055555556	1.74193548387	1.07168458781
2012/06/01 04:42:09	1	122.227777778	1.39713261649	170.739074738	125.777777778	119.166666667	1.73476702509	1.15770609319
2012/06/01 04:44:11	1	122.301851852	1.38859020311	169.830625249	125.166666667	118.833333333	1.71684587814	1.10035842294
2012/06/01 04:46:13	1	122.461111111	1.40023894863	171.47000531	125.166666667	119.333333333	1.70967741935	1.0752688172
2012/06/01 04:48:16	1	122.285185185	1.41218637993	172.651533254	125.388888889	118.5	1.71326164875	1.08960573477
2012/06/01 04:50:18	1	122.39537037	1.39169653524	170.319069428	125.222222222	118.555555556	1.74193548387	1.13978494624
2012/06/01 04:52:20	1	122.500925926	1.41439665472	173.226918226	126.166666667	119.111111111	1.76344086022	1.09677419355
2012/06/01 04:54:22	1	122.316666667	1.40131421744	171.389562591	125.444444444	119.444444444	1.6917562724	1.07168458781
2012/06/01 04:56:24	1	122.460185185	1.38303464755	169.328753485	125.166666667	119.166666667	1.68817204301	1.17562724014
2012/06/01 04:58:27	1	122.414814815	1.40185185185	171.599754414	125.222222222	118.722222222	1.74193548387	1.08243727599
2012/06/01 05:00:29	1	122.425	1.39259259259	170.475514403	125.5	119.055555556	1.75268817204	1.12186379928
2012/06/01 05:02:31	1	122.209259259	1.3976702509	170.79840369	124.666666667	118.944444444	1.69892473118	1.10394265233
2012/06/01 05:04:33	1	122.519444444	1.40579450418	172.231627506	126.0	119.388888889	1.75985663082	1.13261648746
2012/06/01 05:06:35	1	122.54537037	1.41009557945	172.774150405	125.277777778	118.5	1.770609319	1.05017921147
2012/06/01 05:08:37	1	122.225	1.39743130227	170.748154786	124.444444444	119.055555556	1.67383512545	1.10752688172
2012/06/01 05:10:40	1	122.322222222	1.39044205496	170.091261781	125.5	118.833333333	1.7311827957	1.12186379928
2012/06/01 05:12:42	1	122.308333333	1.38446833931	169.318999735	125.555555556	119.277777778	1.70250896057	1.10035842294
2012/06/01 05:14:44	1	122.475	1.39838709677	171.241490774	126.0	119.333333333	1.70967741935	1.05017921147
2012/06/01 05:16:46	1	122.599074074	1.40238948626	171.924362804	125.388888889	119.222222222	1.6917562724	1.10394265233
